regi_ts,user_id,regi_geo,is_verified,pageviews,follows,likes,reblogs,original_posts,searches,unfollows,received_engagments,regi_device,regi_source
1441151193,10297,US,1,1,0,0,0,0,0,0,0,android,none
1441151258,10298,US,1,12,4,0,0,0,2,0,0,web,login
1441151290,10299,US,0,5,0,0,0,0,12,0,0,web,login
1441151313,10300,US,0,1,0,0,0,0,3,0,0,iphone,none
1441151335,10301,US,0,5,0,0,0,1,0,0,0,android,none
1441151360,10302,US,1,4,2,0,0,0,0,0,0,web,follow_page_2
1441151388,10303,US,1,4,0,0,0,0,0,0,0,web,no_referer
1441151415,10304,US,1,4,11,17,2,0,5,0,0,web,no_referer
1441151437,10305,AU,0,12,13,3,0,0,4,10,0,web,login
1441151465,10306,TR,0,2,1,0,0,0,9,0,0,web,login
1441151525,10307,,0,0,0,0,0,0,0,0,0,android,none
1441151546,10308,BR,0,1,7,0,0,0,0,0,0,web,login
1441151572,10309,ID,0,0,1,1,248,0,0,0,0,web,login
1441151600,10310,US,0,2,0,0,0,0,1,0,0,iphone,none
1441151626,10311,MX,0,2,0,0,0,0,13,0,0,android,none
1441151672,10312,GB,0,4,2,0,0,0,0,1,0,iphone,none
1441151697,10313,PH,1,17,4,0,0,24,18,0,0,web,login
1441151715,10314,US,1,5,0,0,0,0,0,0,0,web,other
1441151748,10315,US,0,2,5,0,3,0,4,0,3,iphone,none
1441151814,10316,CO,0,4,3,0,0,0,0,0,0,android,none
1441151838,10317,AR,0,4,2,0,0,0,4,0,0,web,no_referer
1441151892,10318,BR,1,1,12,3,6,0,13,0,0,android,none
1441151915,10319,US,0,2,5,0,0,2,1,0,0,android,none
1441151945,10320,BR,0,0,0,0,0,0,0,0,0,android,none
1441151974,10321,US,0,1,0,0,0,0,0,0,0,web,no_referer
1441151997,10322,BR,0,2,1,0,0,0,0,0,0,web,other
1441152024,10323,CA,0,0,0,0,0,0,0,0,0,web,login
1441152052,10324,GB,0,0,0,0,0,0,0,0,0,iphone,none
1441152121,10325,US,0,1,3,0,0,0,0,0,0,iphone,none
1441152176,10326,US,1,50,16,0,4,16,17,0,0,web,other
1441152199,10327,US,1,1,2,0,0,0,0,1,0,android,none
1441152223,10328,GB,1,3,0,1,1,1,4,0,0,web,web_google
1441152258,10329,DE,0,1,4,0,0,0,5,1,0,iphone,none
1441152296,10330,US,0,3,4,5,0,0,11,0,0,android,none
1441152317,10331,AU,0,1,0,0,0,0,1,0,0,iphone,none
1441152348,10332,KR,0,2,0,0,0,0,20,0,0,web,login
1441152368,10333,BR,0,1,7,1,0,1,0,0,2,android,none
1441152398,10334,TR,1,3,12,5,0,0,0,0,0,web,web_google
1441152443,10335,MX,0,4,3,0,0,0,22,3,0,android,none
1441152462,10336,BR,0,4,7,3,0,1,0,0,0,android,none
1441152507,10337,BR,0,2,2,0,0,0,1,0,0,android,none
1441152580,10338,US,0,4,6,0,0,0,21,0,0,web,no_referer
1441152633,10339,TR,0,1,1,0,0,0,4,0,0,web,login
1441152679,10340,RU,0,0,3,0,0,0,5,2,0,web,other
1441152700,10341,US,1,2,0,0,0,0,3,0,0,iphone,none
1441152724,10342,DE,0,1,6,0,0,0,0,0,0,android,none
1441152746,10343,BR,0,9,6,0,0,0,0,0,0,web,login
1441152765,10344,SA,0,2,4,0,0,0,0,2,0,android,none
1441152806,10345,GB,0,1,5,0,0,0,1,0,0,android,none
1441152831,10346,BR,0,6,7,0,0,1,0,0,0,web,login
1441152856,10347,US,1,4,10,3,21,3,1,0,1,iphone,none
1441152883,10348,US,1,1,17,0,0,0,0,0,0,android,none
1441152912,10349,BR,0,1,3,0,0,0,1,1,0,iphone,none
1441152928,10350,ES,0,1,7,1,1,0,0,0,0,android,none
1441152948,10351,MX,0,13,9,0,0,0,0,0,0,web,web_google
1441152981,10352,GB,1,17,8,10,1,0,5,1,0,web,no_referer
1441153023,10353,BR,0,1,0,0,0,0,0,0,0,android,none
1441153040,10354,US,0,3,0,2,0,2,0,0,0,iphone,none
1441153097,10355,KR,1,5,3,0,0,0,14,3,0,iphone,none
1441153143,10356,MX,0,1,1,0,0,0,0,0,0,iphone,none
1441153194,10357,US,1,1,5,0,0,0,0,0,0,web,web_google
1441153222,10358,US,1,1,6,0,0,0,0,0,0,web,follow_page_2
1441153256,10359,BR,1,2,0,0,0,0,1,0,0,android,none
1441153312,10360,BR,0,2,3,0,0,2,5,0,0,android,none
1441153350,10361,GB,0,1,3,0,0,0,0,0,0,iphone,none
1441153368,10362,US,1,1,6,0,0,0,0,0,0,web,follow_page_2
1441153395,10363,BR,1,5,6,3,5,0,11,2,0,iphone,none
1441153410,10364,US,1,1,10,0,0,0,34,2,0,android,none
1441153456,10365,CA,0,1,1,0,0,0,0,0,0,android,none
1441153479,10366,US,0,0,1,1,0,0,0,0,0,web,login
1441153502,10367,IE,0,3,1,0,0,0,3,0,0,web,web_google
1441153553,10368,PE,0,3,1,6,0,0,0,0,0,web,explore
1441153580,10369,BR,0,5,2,0,0,0,0,0,0,web,login
1441153596,10370,US,1,6,0,0,0,0,0,0,0,web,other
1441153621,10371,PH,0,1,0,0,0,0,0,0,0,android,none
1441153664,10372,US,0,1,12,0,0,0,8,0,0,web,web_google
1441153685,10373,GB,0,1,2,0,0,0,0,0,0,android,none
1441153711,10374,UY,0,4,35,2,0,3,1,2,4,android,none
1441153738,10375,US,0,5,9,31,0,0,2,0,0,android,none
1441153763,10376,BR,1,8,8,0,0,0,0,0,0,web,web_google
1441153784,10377,PE,0,3,6,0,2,0,2,0,0,android,none
1441153805,10378,US,0,1,0,2,0,0,0,0,0,iphone,none
1441153827,10379,US,1,5,1,0,0,2,0,0,0,web,no_referer
1441153851,10380,GB,0,1,1,0,0,0,3,0,0,web,web_google
1441153879,10381,GB,0,1,0,0,0,0,0,0,0,iphone,none
1441153904,10382,US,0,0,0,0,0,0,0,0,0,web,web_google
1441153932,10383,MX,0,1,0,0,0,0,0,0,0,android,none
1441153958,10384,TZ,0,1,1,0,0,0,1,0,0,iphone,none
1441153977,10385,BR,0,1,1,0,0,0,0,0,0,android,none
1441154007,10386,US,0,19,8,0,0,10,0,1,0,web,web_google
1441154034,10387,GB,0,2,5,0,0,0,1,0,0,iphone,none
1441154060,10388,US,0,1,0,0,0,0,0,0,0,web,no_referer
1441154091,10389,US,0,2,1,0,0,0,0,0,0,android,none
1441154116,10390,US,0,1,14,0,0,0,5,0,0,android,none
1441154144,10391,US,0,1,0,0,0,0,0,0,0,web,login
1441154173,10392,US,1,8,4,0,0,0,0,0,0,web,login
1441154219,10393,SA,0,3,1,1,0,0,0,0,0,android,none
1441154246,10394,TR,0,1,2,1,0,0,0,0,0,android,none
1441154301,10395,GB,0,3,0,0,0,0,0,0,0,android,none
1441154348,10396,US,0,1,5,0,0,0,7,0,0,web,tagged_signup
1441154368,10397,US,0,2,0,0,0,0,2,0,1,android,none
1441154403,10398,MX,0,4,8,1,30,0,8,0,0,web,web_google
1441154424,10399,,0,0,0,0,0,0,0,0,0,android,none
1441154472,10400,US,1,1,0,0,0,0,6,0,0,web,login
1441154493,10401,US,0,10,6,0,0,0,23,1,0,web,login
1441154592,10402,IT,0,1,0,0,0,0,2,0,0,iphone,none
1441154613,10403,US,0,1,2,0,0,0,0,0,0,android,none
1441154645,10404,US,1,3,1,5,0,1,2,0,5,android,none
1441154664,10405,MX,0,4,0,0,0,0,0,0,0,web,no_referer
1441154689,10406,MX,0,6,11,0,0,0,0,3,0,web,login
1441154774,10407,US,1,8,0,0,0,0,0,0,0,web,web_google
1441154802,10408,US,1,6,31,4,0,1,19,0,0,web,login
1441154825,10409,TR,1,4,0,0,0,0,6,0,0,web,web_google
1441154856,10410,US,1,10,12,0,4,0,37,2,0,web,login
1441154885,10411,US,0,1,0,0,0,0,0,0,0,iphone,none
1441154940,10412,IT,0,2,0,1,0,0,0,0,0,android,none
1441154966,10413,BR,0,3,0,0,0,0,7,0,0,android,none
1441155006,10414,US,0,3,0,0,0,0,1,0,0,iphone,none
1441155021,10415,US,0,1,0,0,0,0,1,0,0,iphone,none
1441155054,10416,US,0,1,2,0,0,0,0,2,0,android,none
1441155077,10417,BR,0,3,1,0,0,0,1,0,0,web,login
1441155100,10418,US,1,17,0,0,2,2,0,0,4,web,no_referer
1441155120,10419,US,0,1,0,0,0,0,15,0,0,android,none
1441155139,10420,,1,0,0,0,0,0,0,0,0,android,none
1441155162,10421,,0,0,0,0,0,0,0,0,0,android,none
1441155182,10422,US,1,3,1,0,0,0,0,1,0,web,web_google
1441155213,10423,NG,1,2,5,0,0,3,0,0,0,android,none
1441155253,10424,US,0,4,19,16,9,0,0,0,0,iphone,none
1441155276,10425,ID,0,10,2,3,0,0,57,0,0,android,none
1441155329,10426,TR,1,3,24,0,0,0,3,0,0,iphone,none
1441155372,10427,KR,1,1,3,0,0,0,5,0,0,iphone,none
1441155397,10428,,1,0,0,0,0,0,0,0,0,android,none
1441155420,10429,,0,0,0,0,0,0,0,0,0,android,none
1441155439,10430,US,1,12,0,0,0,0,0,0,0,web,no_referer
1441155461,10431,TN,0,4,0,1,0,0,0,0,0,android,none
1441155483,10432,CL,0,1,3,0,0,0,11,0,0,android,none
1441155535,10433,AR,0,3,0,0,0,0,0,0,0,android,none
1441155586,10434,US,0,0,0,0,0,0,0,0,0,iphone,none
1441155614,10435,TR,0,8,12,11,1,1,18,0,0,android,none
1441155689,10436,KR,0,1,0,0,0,0,4,0,0,iphone,none
1441155712,10437,US,0,1,0,0,0,0,0,0,0,iphone,none
1441155735,10438,,0,0,0,0,0,0,0,0,0,android,none
1441155756,10439,BR,0,1,18,1,0,0,0,0,0,android,none
1441155788,10440,MX,0,5,1,1,0,1,0,0,0,android,none
1441155811,10441,US,1,3,26,0,0,0,0,0,0,web,no_referer
1441155841,10442,US,0,4,2,50,33,0,4,0,1,android,none
1441155913,10443,US,1,0,1,0,0,0,0,0,0,android,none
1441155969,10444,US,0,1,1,0,0,0,0,0,0,iphone,none
1441155995,10445,,1,0,0,0,0,0,0,0,0,web,login
1441156017,10446,US,1,4,0,0,1,1,0,0,2,web,login
1441156044,10447,MX,0,2,1,0,0,0,0,0,0,web,other
1441156095,10448,AU,1,1,0,0,0,0,0,0,0,web,no_referer
1441156115,10449,KR,0,1,0,1,0,0,15,0,0,iphone,none
1441156144,10450,US,0,6,6,2,0,0,0,1,0,web,login
1441156165,10451,MY,0,1,0,1,0,0,2,0,0,android,none
1441156195,10452,US,1,0,0,0,0,0,0,0,0,iphone,none
1441156218,10453,US,1,1,0,0,0,0,0,0,0,android,none
1441156240,10454,BR,0,4,2,3,2,2,0,0,2,android,none
1441156280,10455,US,1,7,0,0,0,1,0,0,0,web,login
1441156330,10456,FR,0,0,3,0,0,0,14,0,0,web,explore
1441156350,10457,,0,0,0,0,0,0,0,0,0,android,none
1441156393,10458,MY,0,6,5,1,0,0,9,1,0,android,none
1441156418,10459,SG,0,1,0,0,0,0,0,0,0,android,none
1441156447,10460,US,1,4,0,0,0,0,4,0,0,web,login
1441156493,10461,PA,0,1,0,0,0,0,12,0,0,web,login
1441156519,10462,AR,0,1,6,0,0,0,0,0,0,android,none
1441156541,10463,ID,0,5,6,0,250,0,0,0,0,web,login
1441156564,10464,US,0,2,1,0,0,1,2,0,0,iphone,none
1441156593,10465,CO,0,2,9,0,0,0,7,0,0,android,none
1441156660,10466,CR,0,1,0,0,0,0,0,0,0,iphone,none
1441156681,10467,,0,0,0,0,0,0,0,0,0,android,none
1441156701,10468,CL,0,1,9,4,0,1,0,0,0,iphone,none
1441156715,10469,BR,0,3,1,0,0,0,4,0,0,web,login
1441156738,10470,CA,0,3,10,3,0,0,0,1,0,web,other
1441156760,10471,MX,0,1,1,0,0,0,0,0,2,iphone,none
1441156810,10472,US,0,3,26,0,0,0,22,0,0,android,none
1441156832,10473,MY,0,9,25,0,1,1,3,3,0,android,none
1441156862,10474,US,1,4,0,0,0,0,2,0,0,web,web_google
1441156888,10475,US,0,1,0,0,0,0,2,0,0,web,web_google
1441156915,10476,US,1,2,0,0,0,0,0,0,0,web,login
1441156945,10477,PH,1,2,6,0,0,0,0,0,0,web,no_referer
1441156971,10478,US,0,1,13,0,0,0,1,2,0,iphone,none
1441157019,10479,US,1,1,0,0,0,0,0,0,0,android,none
1441157039,10480,KR,0,4,2,0,0,0,10,1,0,web,web_google
1441157068,10481,,0,0,0,0,0,0,0,0,0,android,none
1441157089,10482,US,1,11,6,0,0,3,0,0,0,web,web_google
1441157118,10483,,1,0,0,0,0,0,0,0,0,android,none
1441157169,10484,BR,1,1,2,12,0,2,5,0,0,android,none
1441157206,10485,US,1,6,14,3,3,0,2,1,0,web,login
1441157227,10486,US,0,1,2,0,0,0,21,0,0,android,none
1441157262,10487,US,1,4,0,0,0,0,0,0,0,web,login
1441157287,10488,BR,0,3,13,5,0,0,5,0,0,android,none
1441157311,10489,US,1,6,7,50,0,8,2,0,0,android,none
1441157346,10490,ID,0,1,6,0,0,0,2,1,0,android,none
1441157372,10491,US,1,1,0,0,0,0,0,0,0,web,no_referer
1441157425,10492,US,1,8,1,0,0,0,0,0,0,web,login
1441157482,10493,ID,0,3,5,0,256,0,0,0,0,web,login
1441157506,10494,RU,1,1,15,3,0,0,0,1,0,android,none
1441157529,10495,US,0,4,7,0,0,0,0,0,0,web,no_referer
1441157546,10496,AU,0,2,5,0,0,0,0,0,0,web,web_google
1441157568,10497,US,0,1,0,0,0,0,0,0,0,iphone,none
1441157594,10498,US,0,1,0,0,0,0,8,0,0,android,none
1441157617,10499,US,1,23,0,0,0,1,0,0,0,web,login
1441157641,10500,ID,0,1,1,0,248,0,0,0,0,web,login
1441157715,10501,MX,0,0,0,0,0,0,0,0,0,api,none
1441157739,10502,US,1,11,2,0,1,2,4,0,1,web,web_google
1441157760,10503,,0,0,0,0,0,0,0,0,0,android,none
1441157782,10504,US,0,2,0,7,0,0,4,0,0,android,none
1441157800,10505,PT,1,6,1,0,0,0,0,0,0,web,iframe_logo
1441157815,10506,US,1,4,0,1,0,0,0,0,0,android,none
1441157842,10507,US,0,2,1,0,0,0,7,1,0,iphone,none
1441157869,10508,CO,0,3,0,0,0,0,0,0,0,android,none
1441157916,10509,US,0,2,0,0,0,0,5,0,0,iphone,none
1441157939,10510,MA,0,2,10,4,0,0,0,0,0,web,iframe_follow
1441157959,10511,US,0,7,12,3,0,0,14,1,0,web,login
1441157983,10512,US,1,2,0,0,0,0,0,0,0,android,none
1441158006,10513,US,0,2,0,0,0,0,0,0,0,iphone,none
1441158026,10514,US,1,14,1,6,0,0,8,0,0,web,login
1441158048,10515,US,1,2,0,0,0,0,0,0,0,iphone,none
1441158072,10516,,0,0,0,0,0,0,0,0,0,android,none
1441158118,10517,US,0,1,7,0,0,0,0,0,0,android,none
1441158137,10518,AR,0,3,5,0,0,0,0,0,0,android,none
1441158173,10519,US,1,6,7,0,1,0,4,0,1,web,iframe_follow
1441158192,10520,CL,0,1,0,2,1,0,1,0,0,android,none
1441158213,10521,US,0,5,8,1,0,0,12,2,0,iphone,none
1441158235,10522,,0,0,0,0,0,0,0,0,0,android,none
1441158264,10523,US,0,28,2,3,16,0,72,0,1,web,no_referer
1441158337,10524,,0,0,0,0,0,0,0,0,0,iphone,none
1441158360,10525,US,0,1,0,0,0,0,0,0,0,iphone,none
1441158378,10526,MX,0,1,2,14,0,0,0,0,0,web,login
1441158396,10527,,0,0,0,0,0,0,0,0,0,android,none
1441158425,10528,US,1,4,0,0,0,1,11,0,0,android,none
1441158445,10529,PE,1,2,6,0,0,0,1,1,0,android,none
1441158466,10530,PH,0,21,1,0,0,0,4,0,1,web,login
1441158493,10531,US,1,1,0,0,0,0,0,0,0,android,none
1441158519,10532,SA,0,1,1,0,0,0,2,0,0,android,none
1441158544,10533,AT,0,17,3,17,0,0,1,1,0,iphone,none
1441158572,10534,EG,0,1,0,0,0,0,0,0,0,android,none
1441158599,10535,US,1,7,5,0,0,0,0,0,0,web,login
1441158629,10536,US,1,0,0,0,0,0,0,0,0,web,other
1441158651,10537,US,0,4,2,0,0,0,0,0,0,android,none
1441158688,10538,US,0,0,0,0,0,0,0,0,0,android,none
1441158703,10539,US,1,4,6,0,0,0,0,0,0,web,web_google
1441158723,10540,KR,0,5,2,0,0,0,4,0,0,web,login
1441158746,10541,,0,0,0,0,0,0,0,0,0,web,login
1441158771,10542,CA,0,1,3,0,0,0,0,0,0,iphone,none
1441158800,10543,DE,0,2,0,0,0,0,0,0,0,android,none
1441158821,10544,IN,0,1,7,0,0,0,3,0,0,android,none
1441158850,10545,US,0,1,0,0,0,0,0,0,0,iphone,none
1441158873,10546,US,0,1,2,0,0,0,0,0,0,android,none
1441158894,10547,US,0,2,1,0,0,0,12,0,0,android,none
1441158949,10548,US,0,1,0,1,0,0,2,0,0,iphone,none
1441158990,10549,US,0,1,12,0,0,0,20,0,0,android,none
1441159017,10550,US,0,4,2,7,1,3,0,0,0,iphone,none
1441159042,10551,US,1,1,4,7,1,0,0,1,1,iphone,none
1441159094,10552,US,0,1,0,0,0,0,0,0,0,iphone,none
1441159116,10553,GB,0,3,1,0,0,0,13,1,0,android,none
1441159145,10554,US,0,2,0,0,0,0,0,0,0,android,none
1441159170,10555,US,0,1,0,0,0,0,0,0,0,android,none
1441159210,10556,OM,0,1,0,0,0,0,2,0,0,android,none
1441159237,10557,JP,1,5,2,1,0,1,0,0,1,iphone,none
1441159262,10558,HK,1,5,6,0,0,2,0,0,0,web,no_referer
1441159286,10559,US,0,1,1,4,0,0,6,0,0,iphone,none
1441159307,10560,US,0,2,0,1,0,1,0,0,0,android,none
1441159328,10561,,0,0,1,0,0,0,0,0,0,web,login
1441159355,10562,ID,1,4,33,0,0,1,0,0,0,web,login
1441159377,10563,US,0,2,40,0,0,0,11,28,0,web,login
1441159403,10564,US,1,8,1,0,1,0,7,0,5,web,login
1441159435,10565,US,0,1,0,0,0,0,0,0,0,iphone,none
1441159456,10566,MX,0,3,1,0,0,1,0,0,0,web,no_referer
1441159475,10567,CN,0,11,24,1,0,1,6,1,2,android,none
1441159522,10568,JP,1,8,7,0,0,1,0,0,0,web,login
1441159544,10569,CA,0,1,0,0,0,0,0,0,0,android,none
1441159560,10570,BR,1,5,7,1,0,0,2,0,0,web,web_google
1441159580,10571,PH,1,3,0,0,0,1,0,0,0,web,no_referer
1441159611,10572,CO,1,0,1,0,0,0,0,0,0,android,none
1441159655,10573,US,1,19,0,0,0,1,0,0,0,web,web_google
1441159696,10574,RU,0,2,0,0,0,0,0,0,0,web,login
1441159741,10575,US,1,4,20,0,0,1,0,0,0,web,login
1441159772,10576,,1,0,0,0,0,0,0,0,0,android,none
1441159792,10577,US,1,1,3,0,0,0,1,0,0,iphone,none
1441159819,10578,BR,0,1,0,0,0,0,2,0,0,iphone,none
1441159851,10579,US,0,1,1,0,0,0,3,0,0,android,none
1441159870,10580,US,0,0,2,0,0,0,0,0,0,android,none
1441159885,10581,US,1,3,6,3,1,2,0,1,0,iphone,none
1441159912,10582,CA,0,1,15,7,30,2,7,0,0,iphone,none
1441159927,10583,BR,0,1,12,1,0,0,8,0,0,android,none
1441159950,10584,KR,0,1,3,0,0,0,8,1,0,web,login
1441159969,10585,BR,0,1,1,0,0,0,4,0,0,web,other
1441159995,10586,AR,0,3,3,2,0,1,9,0,0,android,none
1441160014,10587,US,1,2,1,0,0,0,0,0,0,web,iframe_follow
1441160043,10588,PH,0,1,1,0,0,0,0,0,0,android,none
1441160059,10589,TT,1,4,19,15,9,0,0,0,0,android,none
1441160081,10590,US,0,4,10,1,0,0,4,0,0,iphone,none
1441160109,10591,US,1,18,4,23,8,2,16,0,0,web,login
1441160163,10592,US,0,5,27,0,1,0,0,0,0,iphone,none
1441160183,10593,,0,0,0,0,0,0,0,0,0,android,none
1441160207,10594,US,0,1,6,2,0,0,2,0,0,iphone,none
1441160234,10595,US,0,8,0,0,0,0,0,0,0,web,login
1441160255,10596,BR,0,1,4,0,0,0,1,0,0,iphone,none
1441160275,10597,US,0,3,0,0,0,0,0,0,0,web,no_referer
1441160298,10598,BR,0,1,0,0,0,0,0,0,0,android,none
1441160320,10599,US,0,1,0,1,0,0,0,0,0,iphone,none
1441160344,10600,US,0,2,5,1,0,0,7,0,0,iphone,none
1441160407,10601,RO,0,2,28,5,0,0,3,0,0,android,none
1441160432,10602,MX,1,2,18,0,0,0,4,0,0,web,no_referer
1441160451,10603,CR,0,1,0,0,0,0,0,0,0,android,none
1441160496,10604,US,0,1,0,0,0,0,4,0,0,iphone,none
1441160517,10605,US,1,4,7,0,0,0,0,0,0,web,no_referer
1441160546,10606,US,0,2,1,0,0,0,0,0,0,android,none
1441160567,10607,US,0,1,2,0,0,0,1,1,0,android,none
1441160591,10608,US,1,1,0,0,0,0,2,0,0,iphone,none
1441160615,10609,US,1,6,9,0,0,0,5,0,0,web,web_google
1441160628,10610,US,0,2,2,6,0,1,0,0,0,android,none
1441160651,10611,CN,0,1,1,0,0,0,0,0,0,android,none
1441160670,10612,US,0,9,30,5,25,1,11,0,6,android,none
1441160690,10613,US,0,3,5,0,0,0,0,0,0,web,no_referer
1441160713,10614,AR,1,6,1,0,2,0,0,0,0,web,other
1441160735,10615,,0,0,0,0,0,0,0,0,0,android,none
1441160764,10616,US,1,1,0,0,0,0,0,0,0,android,none
1441160796,10617,BR,0,5,25,39,0,0,24,1,0,android,none
1441160814,10618,US,1,5,2,0,0,0,2,0,0,iphone,none
1441160835,10619,BR,0,16,2,3,0,0,0,0,0,web,tumblelog_reblog
1441160861,10620,SV,0,1,15,0,0,1,2,0,0,android,none
1441160905,10621,US,1,2,6,0,0,1,2,1,0,iphone,none
1441160928,10622,GB,0,1,0,0,0,0,6,0,0,android,none
1441160959,10623,AU,0,0,3,0,0,0,0,0,0,web,login
1441161009,10624,US,0,1,12,0,0,0,0,0,0,iphone,none
1441161037,10625,MY,0,1,0,0,0,0,0,0,0,web,login
1441161064,10626,ID,0,6,2,0,250,0,0,0,0,web,login
1441161085,10627,US,1,1,1,0,0,0,0,0,0,web,login
1441161121,10628,US,1,1,6,0,0,0,28,0,1,web,web_google
1441161150,10629,BR,0,1,3,0,0,0,0,0,0,web,iframe_follow
1441161175,10630,US,1,2,0,0,0,0,0,0,0,android,none
1441161206,10631,US,0,2,0,0,0,0,0,0,0,iphone,none
1441161227,10632,TW,0,9,25,0,0,0,18,0,0,web,login
1441161251,10633,US,1,7,6,0,0,0,0,0,0,web,login
1441161275,10634,US,1,1,0,0,0,0,0,0,0,android,none
1441161300,10635,US,0,1,1,0,0,0,0,0,0,iphone,none
1441161324,10636,US,0,2,1,7,0,0,55,0,0,web,login
1441161354,10637,US,0,2,6,1,2,0,4,0,0,iphone,none
1441161372,10638,,0,0,0,0,0,0,0,0,0,android,none
1441161449,10639,US,0,1,0,0,0,0,4,0,0,web,login
1441161475,10640,KR,0,1,1,0,0,0,53,0,0,android,none
1441161501,10641,US,0,3,1,0,0,1,0,0,0,android,none
1441161514,10642,US,1,4,5,9,0,1,0,1,0,android,none
1441161536,10643,KR,0,0,0,0,0,0,0,0,0,android,none
1441161560,10644,SG,1,2,1,1,0,0,0,0,0,android,none
1441161633,10645,ID,0,0,0,0,0,0,2,0,0,android,none
1441161657,10646,TR,0,2,1,0,3,0,0,0,0,android,none
1441161673,10647,RU,1,10,2,1,0,1,13,1,0,web,login
1441161701,10648,US,0,1,2,0,0,0,2,0,0,iphone,none
1441161751,10649,US,0,5,0,0,0,0,7,0,0,web,login
1441161774,10650,,0,0,0,0,0,0,0,0,0,android,none
1441161803,10651,AU,1,4,1,0,0,0,6,1,0,web,web_google
1441161836,10652,,0,0,0,0,0,0,0,0,0,android,none
1441161859,10653,IN,0,1,1,0,0,0,0,0,0,android,none
1441161885,10654,US,1,2,0,0,0,0,0,0,0,iphone,none
1441161921,10655,US,0,1,0,0,0,0,3,0,0,iphone,none
1441161942,10656,BR,0,2,15,2,4,0,0,2,0,iphone,none
1441161967,10657,,0,0,0,0,0,0,0,0,0,android,none
1441162022,10658,US,0,2,1,1,1,0,7,0,0,web,iframe_follow
1441162051,10659,GB,0,1,0,0,0,0,3,0,0,iphone,none
1441162129,10660,TR,0,10,1,0,0,0,0,1,0,iphone,none
1441162152,10661,MX,0,7,0,0,0,0,0,0,0,android,none
1441162183,10662,US,0,1,0,0,0,0,2,0,0,web,no_referer
1441162213,10663,CO,1,4,15,2,0,0,0,0,0,web,web_google
1441162239,10664,US,0,1,0,0,0,0,0,0,0,android,none
1441162269,10665,US,0,2,0,0,0,1,0,0,0,web,login
1441162290,10666,ID,0,4,2,0,250,0,0,0,0,web,login
1441162312,10667,PH,0,10,11,0,0,2,11,0,0,android,none
1441162340,10668,EC,0,0,0,0,0,0,0,0,0,android,none
1441162365,10669,PH,1,2,0,0,0,0,0,0,0,web,no_referer
1441162387,10670,US,0,1,0,1,0,0,4,0,0,iphone,none
1441162422,10671,ID,0,4,2,0,250,0,0,0,0,web,login
1441162444,10672,MT,0,1,12,0,0,0,0,0,0,android,none
1441162468,10673,US,0,1,0,0,0,0,0,0,0,iphone,none
1441162532,10674,TH,1,6,5,0,0,1,0,0,0,web,web_google
1441162558,10675,US,0,5,0,0,0,0,3,0,0,iphone,none
1441162608,10676,CN,0,0,0,0,0,0,0,0,0,android,none
1441162660,10677,US,0,2,1,0,0,0,14,0,0,android,none
1441162691,10678,TW,0,2,1,0,0,0,0,0,0,web,login
1441162722,10679,US,1,0,0,0,0,0,0,0,0,web,login
1441162748,10680,JP,1,6,6,0,0,1,0,0,0,web,no_referer
1441162773,10681,US,0,2,0,0,0,1,1,0,0,iphone,none
1441162796,10682,US,1,2,0,0,0,0,0,0,0,android,none
1441162820,10683,,0,0,0,0,0,0,0,0,0,android,none
1441162846,10684,US,1,14,36,5,0,0,17,0,0,web,no_referer
1441162874,10685,US,0,2,0,0,0,0,0,0,0,android,none
1441162906,10686,US,0,2,10,0,0,0,12,0,0,android,none
1441162960,10687,US,0,0,0,0,0,0,0,0,0,android,none
1441162987,10688,US,0,2,4,0,0,0,9,3,0,iphone,none
1441163016,10689,MY,0,1,0,0,0,0,0,0,0,android,none
1441163047,10690,GB,0,5,0,5,0,1,4,0,0,web,login
1441163100,10691,AU,0,0,0,0,0,0,0,0,0,web,web_google
1441163124,10692,BR,0,5,3,0,0,0,4,1,0,web,iframe_follow
1441163157,10693,,1,0,0,0,0,0,0,0,0,android,none
1441163186,10694,EC,0,1,0,0,0,0,2,0,0,iphone,none
1441163214,10695,ES,0,4,9,5,0,0,0,0,0,android,none
1441163242,10696,US,0,0,0,0,0,0,0,0,0,android,none
1441163271,10697,ID,0,2,1,0,250,0,0,0,0,web,login
1441163305,10698,MY,0,4,12,0,0,0,11,1,0,android,none
1441163332,10699,US,0,1,12,0,0,0,0,0,1,iphone,none
1441163357,10700,KR,0,1,0,0,0,0,4,0,0,iphone,none
1441163381,10701,US,0,9,4,0,0,0,8,0,0,web,other
1441163443,10702,IN,0,1,0,0,0,0,0,0,0,android,none
1441163462,10703,US,0,1,0,0,0,0,0,0,0,android,none
1441163498,10704,US,1,3,1,0,0,0,5,0,0,iphone,none
1441163528,10705,US,1,6,7,1,0,0,0,0,0,web,iframe_follow
1441163552,10706,CA,1,4,13,0,2,0,10,2,0,web,login
1441163579,10707,CA,0,0,0,0,0,0,0,0,0,iphone,none
1441163609,10708,US,0,0,1,0,0,0,0,1,0,web,login
1441163630,10709,US,0,1,0,0,0,0,0,0,0,iphone,none
1441163662,10710,BR,0,7,2,0,0,0,0,1,0,web,no_referer
1441163717,10711,KR,0,1,1,0,0,1,5,0,0,android,none
1441163795,10712,BR,0,11,14,0,0,1,4,0,0,web,login
1441163820,10713,US,0,0,0,0,0,0,0,0,0,iphone,none
